signal_strength,network_load,user_speed,call_duration,tower_distance,packet_loss,dropped_call,signal_quality,mobility_level,load_category,call_risk_score
-58,42,94,108,0.12,3.33,0,Good,High,Medium,67.5
-118,40,28,222,9.68,1.75,1,Poor,Medium,Low,68.9
-72,30,40,152,2.4,1.52,0,Good,Medium,Low,48.8
-66,36,74,398,9.18,3.22,0,Good,High,Low,66.4
-95,81,44,383,1.18,2.16,1,Moderate,Medium,High,82.5
-69,71,12,61,2.46,3.99,1,Good,Low,High,89.00000000000001
-114,35,26,144,2.43,3.8,1,Poor,Medium,Low,86.19999999999999
-75,75,119,420,9.96,1.56,0,Good,High,High,68.1
-75,21,18,479,0.15,,1,Good,Low,Low,55.51438888888889
-105,31,25,121,6.43,,1,Poor,Medium,Low,68.51438888888889
-97,26,52,534,8.71,1.62,1,Poor,Medium,Low,55.7
-60,16,50,53,6.76,2.06,0,Good,Medium,Low,45.0
-67,77,36,406,3.69,4.48,1,Good,Medium,High,95.7
-59,46,111,594,9.59,1.8,0,Good,High,Medium,54.10000000000001
-120,47,8,270,8.95,,1,Poor,Low,Medium,79.4143888888889
-72,20,91,554,4.4,1.76,0,Good,High,Low,47.2
-96,10,95,397,5.78,1.07,1,Poor,High,Low,43.5
-111,34,51,485,9.68,2.72,1,Poor,Medium,Low,74.1
-105,51,53,419,9.83,0.74,1,Poor,Medium,Medium,59.300000000000004
-63,61,2,589,4.55,4.09,1,Good,Low,Medium,84.19999999999999
-92,33,114,25,8.49,1.13,0,Moderate,High,Low,52.099999999999994
-115,62,95,111,3.09,2.99,1,Poor,High,Medium,89.2
-105,65,68,195,3.78,0.63,1,Poor,High,Medium,63.8
-101,72,7,34,1.73,4.89,1,Poor,Low,High,108.0
-78,90,13,81,2.17,2.27,1,Moderate,Low,High,82.1
-95,17,119,582,6.6,4.11,1,Moderate,High,Low,76.4
-88,68,2,27,5.16,3.84,1,Moderate,Low,Medium,92.0
-95,54,23,579,2.39,3.57,1,Moderate,Medium,Medium,85.8
-76,36,12,341,4.09,4.14,1,Moderate,Low,Low,78.6
-58,61,42,578,3.79,0.5,0,Good,Medium,Medium,46.8
-54,27,28,106,9.87,3.39,0,Good,Medium,Low,60.900000000000006
-69,95,71,21,8.55,1.33,1,Good,High,High,72.0
-53,25,50,20,3.94,3.93,1,Good,Medium,Low,65.2
-95,75,41,172,9.15,4.78,1,Moderate,Medium,High,106.30000000000001
-119,14,30,292,3.49,4.51,1,Poor,Medium,Low,86.39999999999999
-107,91,62,250,6.71,0.57,1,Poor,High,High,74.19999999999999
-91,12,25,54,9.67,1.85,0,Moderate,Medium,Low,50.6
-72,90,17,264,3.96,1.82,1,Good,Low,High,75.8
-109,89,81,76,6.83,0.61,1,Poor,High,High,74.4
-77,79,56,51,3.03,0.49,0,Moderate,Medium,High,59.599999999999994
-88,16,6,393,2.74,1.92,0,Moderate,Low,Low,52.0
-108,59,111,598,5.78,4.96,1,Poor,High,Medium,105.6
-95,23,101,243,9.79,2.84,0,Moderate,High,Low,66.1
-100,47,47,494,4.59,3.11,1,Poor,Medium,Medium,79.9
-93,88,79,48,9.38,2.36,1,Moderate,High,High,86.69999999999999
-73,56,118,20,9.15,3.31,0,Good,High,Medium,77.4
-81,42,119,418,2.61,4.78,1,Moderate,High,Medium,88.9
-55,52,59,117,4.08,2.94,0,Good,Medium,Medium,66.7
-98,38,32,103,6.47,0.33,1,Poor,Medium,Low,47.9
-73,66,119,93,5.23,2.46,0,Good,High,Medium,72.9
-119,14,114,67,1.05,4.96,1,Poor,High,Low,90.9
-101,69,2,302,9.94,1.94,1,Poor,Low,Medium,77.3
-62,79,101,25,7.55,2.97,0,Good,High,High,79.9
-75,11,3,486,4.43,0.53,0,Good,Low,Low,32.2
-118,79,99,174,6.22,0.71,1,Poor,High,High,74.1
-66,52,3,446,0.97,4.37,1,Good,Low,Medium,84.3
-109,13,41,412,5.0,1.5,1,Poor,Medium,Low,52.89999999999999
-81,65,8,395,9.32,,0,Moderate,Low,Medium,74.9143888888889
-55,68,103,147,8.98,1.94,0,Good,High,Medium,63.1
-105,98,50,540,3.44,4.83,1,Poor,Medium,High,119.0
-87,18,16,302,5.36,0.42,0,Moderate,Low,Low,37.5
-77,12,16,484,7.0,4.09,1,Moderate,Low,Low,68.8
-115,99,96,471,3.47,1.71,1,Poor,High,High,91.2
-57,57,19,382,0.74,4.25,1,Good,Low,Medium,82.39999999999999
-99,52,13,171,5.1,4.96,1,Poor,Low,Medium,100.10000000000001
-103,10,21,53,6.06,1.74,1,Poor,Medium,Low,52.3
-109,66,51,92,0.16,0.65,1,Poor,Medium,Medium,65.6
-69,62,26,548,1.05,0.72,0,Good,Medium,Medium,52.7
-70,25,42,528,2.15,3.79,1,Good,Medium,Low,68.9
-73,60,2,420,3.55,0.72,0,Good,Low,Medium,53.099999999999994
-102,84,87,350,5.46,1.3,1,Poor,High,High,77.2
-115,99,93,98,3.01,1.02,1,Poor,High,High,84.3
-94,64,7,239,2.83,1.78,0,Moderate,Low,Medium,71.60000000000001
-68,10,85,27,8.71,0.37,0,Good,High,Low,28.099999999999998
-73,99,88,290,1.54,4.28,1,Good,High,High,104.30000000000001
-114,37,9,431,5.01,4.3,1,Poor,Low,Low,92.0
-62,62,112,347,9.53,2.06,0,Good,High,Medium,64.0
-52,67,28,275,6.29,,0,Good,Medium,Medium,67.01438888888889
-110,82,39,364,7.2,3.21,1,Poor,Medium,High,97.9
-106,69,117,369,4.37,3.75,1,Poor,High,Medium,96.89999999999999
-57,68,64,226,0.3,,0,Good,High,Medium,68.9143888888889
-118,31,115,330,6.5,2.55,1,Poor,High,Low,73.3
-52,17,20,221,6.36,3.16,0,Good,Medium,Low,54.00000000000001
-98,58,102,212,1.19,3.52,1,Poor,High,Medium,87.80000000000001
-68,51,23,162,4.68,1.73,0,Good,Medium,Medium,58.1
-84,36,72,438,9.16,1.65,0,Moderate,High,Low,56.099999999999994
-112,48,59,296,2.13,1.35,1,Poor,Medium,Medium,66.30000000000001
-106,92,107,330,4.66,2.74,1,Poor,High,High,96.0
-118,34,117,445,4.66,1.8,1,Poor,High,Low,67.0
-51,47,25,505,8.13,2.7,0,Good,Medium,Medium,61.099999999999994
-104,94,8,158,8.26,2.03,1,Poor,Low,High,89.1
-95,33,19,551,7.62,4.18,1,Moderate,Low,Low,83.5
-100,33,55,491,3.72,0.37,1,Poor,Medium,Low,46.900000000000006
-100,69,98,335,0.81,2.86,1,Poor,High,Medium,86.2
-110,92,35,38,3.56,2.88,1,Poor,Medium,High,98.6
-83,59,105,268,6.83,1.92,0,Moderate,High,Medium,67.69999999999999
-86,75,35,84,7.06,2.11,0,Moderate,Medium,High,76.89999999999999
-107,23,117,566,9.65,4.0,1,Poor,High,Low,81.30000000000001
-107,62,72,590,4.59,1.4,1,Poor,High,Medium,70.9
-111,41,21,507,6.36,4.36,1,Poor,Medium,Medium,93.3
-109,57,0,425,5.44,4.48,1,Poor,Low,Medium,100.30000000000001
-83,48,68,349,1.59,3.25,0,Moderate,High,Medium,76.6
-87,49,72,317,4.67,3.86,1,Moderate,High,Medium,84.3
-80,51,36,250,5.49,3.06,0,Moderate,Medium,Medium,75.0
-111,86,101,262,9.51,2.63,1,Poor,High,High,94.0
-104,85,82,229,3.73,4.83,1,Poor,High,High,113.5
-104,17,71,406,9.8,1.41,1,Poor,High,Low,52.099999999999994
-54,88,105,345,5.47,0.77,1,Good,High,High,59.10000000000001
-59,35,106,38,2.5,,0,Good,High,Low,56.314388888888885
-120,21,95,503,2.0,3.07,1,Poor,High,Low,75.1
-109,52,12,511,1.5,,1,Poor,Low,Medium,78.1143888888889
-117,60,83,163,4.58,4.54,1,Poor,High,Medium,104.5
-79,91,99,240,0.32,2.06,1,Moderate,High,High,80.7
-108,72,42,111,4.51,4.25,1,Poor,Medium,High,103.69999999999999
-117,58,107,186,9.89,1.25,1,Poor,High,Medium,70.80000000000001
-52,36,36,241,6.73,1.57,0,Good,Medium,Low,45.7
-102,18,93,21,7.62,0.3,1,Poor,High,Low,40.8
-119,48,73,195,1.28,1.29,1,Poor,High,Medium,67.8
-109,74,94,275,4.78,2.45,1,Poor,High,High,86.8
-115,80,24,144,2.93,,1,Poor,Medium,High,91.1143888888889
-113,99,92,40,8.95,1.94,1,Poor,High,High,92.9
-70,80,87,465,1.89,3.2,0,Good,High,High,85.0
-110,16,102,268,4.64,2.14,1,Poor,High,Low,60.800000000000004
-58,81,20,113,5.92,0.23,1,Good,Medium,High,52.099999999999994
-64,89,40,440,5.19,2.52,1,Good,Medium,High,80.0
-109,76,72,391,8.32,,1,Poor,High,High,87.71438888888889
-119,19,41,478,2.39,4.42,1,Poor,Medium,Low,87.5
-113,80,41,522,3.84,3.77,1,Poor,Medium,High,103.6
-110,94,1,216,7.94,1.89,1,Poor,Low,High,89.5
-68,62,67,456,5.33,3.2,0,Good,High,Medium,77.19999999999999
-111,96,7,98,4.08,,1,Poor,Low,High,96.31438888888889
-113,66,95,204,0.39,3.51,1,Poor,High,Medium,95.4
-85,95,60,423,7.56,,1,Moderate,High,High,88.1143888888889
-107,36,13,131,9.72,4.11,1,Poor,Low,Low,87.6
-67,63,112,471,6.24,1.42,0,Good,High,Medium,59.5
-100,13,76,125,8.58,1.32,1,Poor,High,Low,48.400000000000006
-71,97,20,205,5.22,,1,Good,Medium,High,84.71438888888889
-82,32,23,45,2.39,4.84,1,Moderate,Medium,Low,85.8
-101,57,49,76,0.24,4.6,1,Poor,Medium,Medium,99.1
-114,92,81,290,6.57,1.8,1,Poor,High,High,89.0
-112,51,44,488,4.98,,1,Poor,Medium,Medium,78.6143888888889
-120,12,63,20,7.84,4.61,1,Poor,High,Low,86.9
-95,12,63,331,6.98,1.3,0,Moderate,High,Low,46.3
-83,37,103,249,9.88,,1,Moderate,High,Low,64.31438888888889
-83,72,25,69,5.15,1.34,0,Moderate,Medium,High,67.1
-60,90,31,571,4.33,1.72,1,Good,Medium,High,71.2
-77,40,107,174,2.94,0.99,0,Moderate,High,Low,49.0
-77,19,56,198,4.82,2.54,0,Moderate,Medium,Low,56.099999999999994
-59,58,118,496,8.74,,1,Good,High,Medium,65.51438888888889
-115,95,119,101,0.52,2.64,1,Poor,High,High,98.9
-104,30,52,298,9.78,0.62,1,Poor,Medium,Low,49.4
-70,62,32,518,9.93,1.26,0,Good,Medium,Medium,58.4
-83,96,51,84,6.02,2.81,1,Moderate,Medium,High,91.4
-97,85,94,566,3.38,2.92,1,Poor,High,High,92.3
-70,98,17,437,2.31,,1,Good,Low,High,84.81438888888889
-111,63,34,394,2.84,0.39,1,Poor,Medium,Medium,62.4
-100,66,11,62,0.6,,1,Poor,Low,Medium,81.01438888888889
-51,29,50,184,4.8,4.55,1,Good,Medium,Low,72.4
-64,58,88,588,0.67,2.55,0,Good,High,Medium,67.9
-82,16,108,483,7.21,3.59,1,Moderate,High,Low,66.89999999999999
-88,38,94,370,3.78,4.57,1,Moderate,High,Low,87.30000000000001
-62,57,9,279,2.07,3.21,0,Good,Low,Medium,73.5
-103,22,110,416,5.49,3.37,1,Poor,High,Low,73.4
-65,12,51,133,9.74,3.61,1,Good,Medium,Low,60.400000000000006
-64,11,33,385,6.98,1.3,0,Good,Medium,Low,36.599999999999994
-73,25,114,401,4.97,2.91,0,Good,High,Low,61.0
-79,15,66,191,7.79,4.21,1,Moderate,High,Low,71.8
-94,54,109,45,7.4,1.48,0,Moderate,High,Medium,64.60000000000001
-69,80,38,221,8.93,,1,Good,Medium,High,77.31438888888889
-79,14,7,143,2.13,,0,Moderate,Low,Low,53.914388888888894
-89,65,95,500,8.6,2.12,0,Moderate,High,Medium,73.9
-95,80,106,447,3.08,3.12,0,Moderate,High,High,91.7
-96,41,28,55,9.42,2.01,1,Poor,Medium,Medium,65.3
-98,58,21,410,2.88,4.19,1,Poor,Medium,Medium,94.5
-64,22,83,497,9.28,2.41,0,Good,High,Low,52.10000000000001
-69,39,69,441,9.64,4.51,1,Good,High,Low,81.39999999999999
-90,34,60,437,1.54,2.55,0,Moderate,High,Low,66.1
-57,94,42,581,9.75,3.3,1,Good,Medium,High,87.69999999999999
-88,69,48,526,0.95,4.99,1,Moderate,Medium,Medium,103.9
-119,68,28,471,2.26,0.73,1,Poor,Medium,Medium,70.19999999999999
-103,94,105,190,4.5,3.68,1,Poor,High,High,105.30000000000001
-74,37,119,154,9.94,0.69,0,Good,High,Low,43.9
-88,67,80,274,4.94,4.19,1,Moderate,High,Medium,95.1
-86,29,30,415,5.55,2.98,0,Moderate,Medium,Low,67.2
-70,43,52,493,6.97,,1,Good,Medium,Medium,62.814388888888885
-103,14,33,491,9.69,4.33,1,Poor,Medium,Low,79.8
-91,91,37,246,7.86,0.37,1,Moderate,Medium,High,67.4
-77,69,56,534,2.32,0.69,0,Moderate,Medium,Medium,57.599999999999994
-68,52,100,348,3.1,,0,Good,High,Medium,65.81438888888889
-111,66,3,277,1.07,2.59,1,Poor,Low,Medium,85.6
-69,66,1,275,6.48,0.84,0,Good,Low,Medium,55.5
-72,84,11,537,1.89,0.65,1,Good,Low,High,61.7
-110,63,34,101,2.65,2.82,1,Poor,Medium,Medium,86.4
-55,90,69,257,8.89,0.24,1,Good,High,High,54.9
-63,54,119,28,3.33,4.37,1,Good,High,Medium,84.20000000000002
-85,95,109,399,5.71,4.04,1,Moderate,High,High,103.9
-88,46,71,397,4.04,3.93,1,Moderate,High,Medium,84.1
-74,93,20,104,0.83,0.08,1,Good,Medium,High,60.2
-108,57,116,439,3.69,0.24,1,Poor,High,Medium,57.599999999999994
-81,63,109,46,4.14,2.75,0,Moderate,High,Medium,77.0
-53,57,60,402,8.97,4.97,1,Good,High,Medium,88.4
-79,15,34,582,3.31,1.71,0,Moderate,Medium,Low,46.8
-102,43,47,300,3.85,1.72,1,Poor,Medium,Medium,65.0
-102,72,14,312,7.85,0.67,1,Poor,Low,High,66.1
-63,87,70,410,7.61,3.37,1,Good,High,High,87.4
-98,57,14,353,8.0,3.23,1,Poor,Low,Medium,84.5
-67,32,108,527,9.54,0.51,0,Good,High,Low,38.0
-56,93,5,386,7.98,2.34,1,Good,Low,High,77.4
-109,22,110,174,4.14,3.34,1,Poor,High,Low,74.9
-97,56,80,22,8.23,,1,Poor,High,Medium,76.11438888888888
-87,53,67,34,5.14,3.37,0,Moderate,High,Medium,81.0
-68,41,21,132,2.85,,1,Good,Medium,Medium,61.41438888888889
-113,35,31,138,3.1,3.43,1,Poor,Medium,Low,82.2
-103,62,21,556,2.32,3.08,1,Poor,Medium,Medium,86.5
-64,23,26,318,1.54,4.27,1,Good,Medium,Low,71.1
-116,61,109,445,1.93,4.5,1,Poor,High,Medium,104.2
-95,45,14,191,0.73,,0,Moderate,Low,Medium,71.1143888888889
-91,17,43,597,8.9,0.87,0,Moderate,Medium,Low,42.8
-67,49,114,52,9.32,4.09,1,Good,High,Medium,80.6
-108,95,85,413,5.91,1.07,1,Poor,High,High,81.1
-92,31,91,599,8.42,4.64,1,Moderate,High,Low,86.39999999999999
-118,25,105,272,1.92,0.11,1,Poor,High,Low,46.5
-63,69,101,79,9.03,4.61,1,Good,High,Medium,92.6
-119,69,8,301,5.11,2.95,1,Poor,Low,Medium,92.8
-93,19,33,223,0.76,3.87,1,Moderate,Medium,Low,74.2
-119,34,99,156,1.5,1.99,1,Poor,High,Low,69.19999999999999
-114,40,72,34,3.16,4.96,1,Poor,High,Low,99.79999999999998
-95,30,14,332,0.53,1.14,0,Moderate,Low,Low,51.9
-105,90,61,118,3.16,1.32,1,Poor,High,High,80.7
-98,42,44,260,0.69,0.26,1,Poor,Medium,Medium,48.8
-81,40,83,491,2.44,4.7,1,Moderate,High,Low,87.3
-61,99,71,184,2.73,2.28,1,Good,High,High,80.7
-89,30,57,356,9.94,3.37,0,Moderate,Medium,Low,72.4
-106,45,91,179,2.43,3.44,1,Poor,High,Medium,84.19999999999999
-108,74,114,11,2.47,4.37,1,Poor,High,High,105.70000000000002
-116,13,18,567,6.9,3.32,1,Poor,Low,Low,73.19999999999999
-69,77,15,371,8.61,2.81,0,Good,Low,High,79.60000000000001
-80,99,74,305,3.93,3.55,1,Moderate,High,High,99.1
-68,13,105,579,8.77,3.75,1,Good,High,Low,63.1
-71,18,7,599,3.47,0.93,0,Good,Low,Low,37.8
-106,39,32,211,2.05,,1,Poor,Medium,Low,72.01438888888889
-114,54,73,298,3.36,0.37,1,Poor,High,Medium,59.5
-81,13,17,71,6.13,1.87,0,Moderate,Low,Low,48.2
-93,78,34,511,3.73,2.49,0,Moderate,Medium,High,84.0
-89,32,42,135,6.76,3.08,0,Moderate,Medium,Low,70.3
-106,25,49,58,2.45,4.79,1,Poor,Medium,Low,89.69999999999999
-51,31,2,188,7.04,1.65,0,Good,Low,Low,44.199999999999996
-56,81,103,590,3.54,3.8,1,Good,High,High,87.2
-117,57,90,502,4.61,2.66,1,Poor,High,Medium,84.5
-110,71,58,442,5.62,1.1,1,Poor,Medium,High,72.4
-95,69,27,581,6.89,,0,Moderate,Medium,Medium,80.71438888888889
-60,89,45,311,2.46,4.84,1,Good,Medium,High,102.0
-84,14,63,178,8.38,,0,Moderate,High,Low,55.414388888888894
-98,89,69,278,7.25,2.54,1,Poor,High,High,90.4
-81,16,46,373,2.42,0.26,0,Moderate,Medium,Low,33.3
-98,60,13,109,9.75,1.61,1,Poor,Low,Medium,69.5
-105,74,6,224,6.68,3.1,1,Poor,Low,High,92.1
-60,18,73,106,4.58,4.21,1,Good,High,Low,67.30000000000001
-53,91,78,557,1.66,,1,Good,High,High,76.91438888888888
-90,54,30,346,5.38,2.31,0,Moderate,Medium,Medium,71.7
-68,56,92,368,1.73,4.55,1,Good,High,Medium,88.30000000000001
-96,76,105,299,4.35,1.51,1,Poor,High,High,74.3
-77,33,117,405,4.15,,1,Moderate,High,Low,60.914388888888894
-109,19,80,369,7.23,2.37,1,Poor,High,Low,64.0
-112,82,50,356,2.0,4.49,1,Poor,Medium,High,111.30000000000001
-109,86,28,133,8.24,3.99,1,Poor,Medium,High,107.0
-52,57,112,561,3.33,4.51,1,Good,High,Medium,83.49999999999999
-67,44,107,547,4.5,1.07,0,Good,High,Medium,48.400000000000006
-67,63,14,431,7.75,3.34,0,Good,Low,Medium,78.7
-93,96,89,345,6.29,3.69,1,Moderate,High,High,103.20000000000002
-65,90,75,512,3.15,3.71,1,Good,High,High,92.6
-52,80,24,66,3.92,2.52,0,Good,Medium,High,72.8
-63,25,60,85,3.13,,0,Good,High,Low,53.51438888888889
-79,62,40,475,5.99,1.31,0,Moderate,Medium,Medium,61.60000000000001
-83,49,68,294,3.39,1.62,0,Moderate,High,Medium,60.7
-53,29,3,395,7.28,4.26,1,Good,Low,Low,70.1
-68,97,107,268,5.84,4.2,1,Good,High,High,101.20000000000002
-88,78,111,486,1.54,0.52,0,Moderate,High,High,62.800000000000004
-65,54,104,20,3.17,4.75,1,Good,High,Medium,88.6
-70,15,56,269,2.29,0.91,0,Good,Medium,Low,36.1
-78,78,30,402,3.96,2.07,0,Moderate,Medium,High,75.30000000000001
-106,58,2,378,5.21,1.08,1,Poor,Low,Medium,65.8
-83,48,116,193,5.12,4.3,1,Moderate,High,Medium,87.1
-106,11,66,25,7.57,3.75,1,Poor,High,Low,73.69999999999999
-116,48,89,515,1.97,1.77,1,Poor,High,Medium,71.7
-67,30,49,95,9.47,3.41,0,Good,Medium,Low,66.2
-70,49,16,19,3.49,0.92,0,Good,Low,Medium,49.800000000000004
-111,91,59,486,3.07,1.91,1,Poor,Medium,High,88.8
-109,63,73,173,6.88,1.89,1,Poor,High,Medium,76.8
-117,21,65,33,8.07,1.19,1,Poor,High,Low,55.4
-103,90,87,585,3.85,4.38,1,Poor,High,High,110.69999999999999
-85,46,74,321,7.49,3.39,0,Moderate,High,Medium,77.8
-96,47,23,247,8.85,1.4,1,Poor,Medium,Medium,61.599999999999994
-85,24,98,471,7.69,1.21,0,Moderate,High,Low,47.2
-54,16,86,471,0.44,0.09,0,Good,High,Low,23.5
-112,87,31,247,8.29,1.73,1,Poor,Medium,High,85.70000000000002
-60,59,86,31,7.77,,0,Good,High,Medium,66.21438888888889
-68,74,97,189,6.73,1.39,0,Good,High,High,63.9
-103,76,104,568,7.62,3.5,1,Poor,High,High,96.30000000000001
-78,53,18,508,9.8,2.06,0,Moderate,Low,Medium,65.2
-86,40,65,484,4.37,1.58,0,Moderate,High,Low,57.6
-58,52,59,348,0.77,4.7,1,Good,Medium,Medium,85.19999999999999
-117,86,114,540,4.66,1.31,1,Poor,High,High,82.6
-80,57,65,171,0.56,1.99,0,Moderate,High,Medium,66.7
-76,91,14,70,3.01,,1,Moderate,Low,High,83.81438888888889
-71,90,119,94,5.91,,1,Good,High,High,81.9143888888889
-93,90,84,556,3.17,1.09,1,Moderate,High,High,74.8
-79,70,34,499,6.89,1.51,0,Moderate,Medium,Medium,66.8
-52,84,68,14,8.24,4.32,1,Good,High,High,92.4
-120,93,106,85,4.26,3.84,1,Poor,High,High,111.6
-82,19,26,262,9.01,3.4,0,Moderate,Medium,Low,66.2
-104,38,87,16,0.89,2.29,1,Poor,High,Low,69.3
-86,57,6,482,8.42,2.54,0,Moderate,Low,Medium,74.0
-75,90,5,147,8.3,1.34,1,Good,Low,High,71.9
-79,71,109,367,3.29,0.37,0,Moderate,High,High,55.8
-82,22,32,172,3.06,,0,Moderate,Medium,Low,58.01438888888889
-72,53,57,327,3.12,2.48,0,Good,Medium,Medium,67.6
-59,56,48,467,8.13,,0,Good,Medium,Medium,64.71438888888889
-83,73,16,262,8.33,,0,Moderate,Low,High,78.71438888888889
-98,62,109,210,3.36,1.32,1,Poor,High,Medium,67.4
-99,99,41,541,5.97,1.84,1,Poor,Medium,High,87.7
-117,86,93,174,1.48,1.97,1,Poor,High,High,89.19999999999999
-72,85,71,241,4.74,0.59,1,Good,High,High,61.5
-62,53,39,337,9.99,1.13,0,Good,Medium,Medium,51.099999999999994
-53,37,45,247,1.67,,0,Good,Medium,Low,55.31438888888889
-119,11,70,129,9.48,0.34,1,Poor,High,Low,43.5
-72,66,69,259,8.26,,0,Good,High,Medium,72.61438888888888
-90,66,67,345,9.72,0.36,0,Moderate,High,Medium,57.0
-81,43,0,293,1.88,3.52,1,Moderate,Low,Medium,76.7
-73,96,78,207,2.21,1.93,1,Good,High,High,79.6
-70,67,94,425,0.27,1.63,0,Good,High,Medium,64.1
-78,61,88,404,7.27,0.63,0,Moderate,High,Medium,54.1
-66,38,110,160,6.48,1.13,0,Good,High,Low,46.3
-72,44,96,274,1.86,1.16,0,Good,High,Medium,50.8
-64,84,51,229,7.93,4.93,1,Good,Medium,High,102.10000000000001
-106,57,34,225,3.06,4.18,1,Poor,Medium,Medium,96.39999999999999
-94,42,118,324,1.44,0.08,0,Moderate,High,Medium,45.8
-53,84,68,225,4.28,3.08,1,Good,High,High,80.30000000000001
-57,82,4,344,1.0,1.28,1,Good,Low,High,62.7
-91,87,99,368,2.71,0.52,1,Moderate,High,High,67.30000000000001
-85,18,16,170,3.78,3.53,1,Moderate,Low,Low,68.0
-54,57,52,520,8.53,0.66,0,Good,Medium,Medium,45.6
-72,76,51,166,7.95,2.22,0,Good,Medium,High,74.2
-66,92,13,171,4.48,3.16,1,Good,Low,High,88.2
-65,45,28,51,7.27,2.77,0,Good,Medium,Medium,65.2
-53,80,7,189,5.73,4.89,1,Good,Low,High,96.80000000000001
-77,53,97,312,3.47,3.93,1,Moderate,High,Medium,83.60000000000001
-90,91,103,339,7.29,3.87,1,Moderate,High,High,102.1
-63,69,0,572,6.87,1.78,0,Good,Low,Medium,64.30000000000001
-68,72,28,438,6.23,0.04,0,Good,Medium,High,49.599999999999994
-98,14,35,359,6.22,3.67,1,Poor,Medium,Low,71.7
-93,96,50,129,6.86,,1,Moderate,Medium,High,90.9143888888889
-105,95,36,84,3.91,2.03,1,Poor,Medium,High,89.8
-84,99,92,132,8.7,4.93,1,Moderate,High,High,114.10000000000001
-100,85,68,191,1.71,0.71,1,Poor,High,High,71.1
-104,49,52,266,8.85,1.48,1,Poor,Medium,Medium,65.60000000000001
-84,28,95,592,3.49,0.85,0,Moderate,High,Low,44.900000000000006
-102,56,51,278,1.34,2.38,1,Poor,Medium,Medium,76.8
-91,74,87,502,6.04,3.98,1,Moderate,High,High,96.7
-76,76,82,189,3.82,1.7,0,Moderate,High,High,70.2
-103,27,11,158,8.17,,1,Poor,Low,Low,66.31438888888889
-59,59,51,527,4.36,2.72,0,Good,Medium,Medium,68.5
-85,39,0,157,6.72,2.33,0,Moderate,Low,Low,64.4
-69,75,6,18,3.15,3.94,1,Good,Low,High,90.10000000000001
-102,14,16,187,2.17,0.51,1,Poor,Low,Low,41.3
-77,51,97,404,3.94,3.87,1,Moderate,High,Medium,82.2
-114,93,42,340,6.11,1.21,1,Poor,Medium,High,83.5
-77,14,70,65,6.6,1.4,0,Moderate,High,Low,42.7
-53,59,16,216,5.82,3.0,0,Good,Low,Medium,69.5
-87,94,58,114,9.88,4.51,1,Moderate,Medium,High,108.79999999999998
-55,67,2,556,6.94,2.89,0,Good,Low,Medium,72.2
-52,88,28,364,9.32,3.24,1,Good,Medium,High,83.2
-66,93,21,498,1.27,3.88,1,Good,Medium,High,95.8
-111,17,37,512,0.71,1.3,1,Poor,Medium,Low,53.099999999999994
-79,40,53,59,3.18,4.14,1,Moderate,Medium,Low,81.1
-80,21,106,96,1.45,,0,Moderate,High,Low,57.01438888888889
-52,30,92,312,5.31,0.88,0,Good,High,Low,36.4
-111,71,113,10,5.24,1.75,1,Poor,High,High,79.2
-111,99,49,390,5.79,1.23,1,Poor,Medium,High,85.2
-61,42,117,371,7.48,1.14,0,Good,High,Medium,46.5
-70,35,105,390,9.72,1.41,0,Good,High,Low,49.1
-100,99,68,171,8.79,0.9,1,Poor,High,High,78.6
-113,49,29,28,1.27,3.34,1,Poor,Medium,Medium,86.9
-56,74,22,252,3.45,2.9,0,Good,Medium,High,75.4
-91,68,118,138,2.63,3.24,0,Moderate,High,Medium,86.9
-72,24,84,185,1.85,1.72,0,Good,High,Low,48.4
-112,10,119,418,5.49,3.85,1,Poor,High,Low,76.1
-104,20,89,93,5.58,0.65,1,Poor,High,Low,45.7
-52,64,117,385,2.35,2.86,0,Good,High,Medium,69.8
-63,11,46,231,7.15,1.38,0,Good,Medium,Low,37.099999999999994
-64,74,20,334,7.36,2.64,0,Good,Medium,High,75.2
-59,53,19,460,0.31,1.62,0,Good,Low,Medium,55.10000000000001
-69,25,22,425,4.02,3.95,1,Good,Medium,Low,70.2
-60,31,67,454,8.91,4.46,1,Good,High,Low,75.0
-81,27,20,334,5.25,3.71,1,Moderate,Medium,Low,72.2
-83,56,20,532,3.54,0.88,0,Moderate,Medium,Medium,56.1
-78,90,0,175,2.61,1.37,1,Moderate,Low,High,73.1
-58,39,14,247,2.51,4.6,1,Good,Low,Low,79.0
-102,19,16,22,1.09,2.19,1,Poor,Low,Low,60.099999999999994
-71,67,50,266,8.19,4.71,1,Good,Medium,Medium,95.2
-88,71,62,523,0.96,1.96,0,Moderate,High,High,74.4
-108,94,13,219,2.99,4.76,1,Poor,Low,High,117.6
-59,89,58,493,0.55,,1,Good,Medium,High,77.9143888888889
-78,15,82,374,7.84,3.3,0,Moderate,High,Low,62.4
-72,76,49,234,0.49,,0,Good,Medium,High,76.61438888888888
-85,50,33,203,3.15,2.0,0,Moderate,Medium,Medium,65.5
-111,52,5,205,5.78,4.56,1,Poor,Low,Medium,99.69999999999999
-115,94,108,409,4.15,4.43,1,Poor,High,High,116.4
-64,86,48,66,2.89,0.94,1,Good,Medium,High,63.0
-120,27,5,222,2.82,2.0,1,Poor,Low,Low,66.8
-63,67,116,288,8.0,4.18,1,Good,High,Medium,87.5
